customerid,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment,cluster_id,country,first_purchase_date,last_purchase_date,PCA1,PCA2,business_segment,action_category,segment_description
16169,8,4,1822.97,5,3,4,534,Loyal Customers,0,United Kingdom,2011-09-25 11:33:00,2011-12-01 15:28:00,1.299071839317468,-0.5994663221016758,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
17828,23,4,1820.09,4,3,4,434,Loyal Customers,2,Malta,2011-06-08 08:31:00,2011-11-17 08:41:00,0.9236477528887456,0.0217410196428549,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
13048,14,4,1819.41,4,3,4,434,Loyal Customers,2,United Kingdom,2011-01-16 14:36:00,2011-11-25 13:23:00,1.1030111165242409,-0.2763471694886258,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
17787,153,4,1817.54,2,3,4,234,At Risk,2,United Kingdom,2010-12-03 13:43:00,2011-07-10 11:24:00,0.2128877280567506,1.1996533282975042,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
17629,6,8,1814.12,5,4,4,544,Champions,3,United Kingdom,2010-12-15 09:58:00,2011-12-04 10:56:00,1.9246324201313945,-0.5357149863206452,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
15260,100,7,1810.77,2,4,4,244,At Risk,2,United Kingdom,2010-12-02 12:09:00,2011-08-31 13:55:00,0.7975462074256793,1.110666125465,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
16474,7,7,1810.65,5,4,4,544,Champions,3,United Kingdom,2011-07-17 14:51:00,2011-12-02 13:02:00,1.7661391056479343,-0.4968159048999972,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
13481,46,5,1804.56,3,3,4,334,Loyal Customers,2,United Kingdom,2011-03-28 09:07:00,2011-10-25 09:07:00,0.8278240591667269,0.5144277776023779,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
17663,26,7,1802.91,4,4,4,444,Champions,2,United Kingdom,2011-02-25 14:11:00,2011-11-14 08:56:00,1.2994484236435555,0.2727414061360781,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
15812,107,5,1801.14,2,3,4,234,At Risk,2,United Kingdom,2011-01-26 12:12:00,2011-08-24 14:19:00,0.5091090028597098,1.0411615459103674,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
16249,53,5,1800.07,3,3,4,334,Loyal Customers,2,United Kingdom,2011-04-14 13:50:00,2011-10-18 10:07:00,0.7736082334414892,0.6015343649792434,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
13562,82,3,1799.33,2,2,4,224,Hibernating,2,United Kingdom,2011-04-08 12:42:00,2011-09-19 10:51:00,0.2423194886447336,0.7187877823650123,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
13196,11,4,1797.78,5,3,4,534,Loyal Customers,2,United Kingdom,2011-03-22 14:24:00,2011-11-28 13:54:00,1.182583881921144,-0.4221592431389974,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
17648,61,4,1797.5,3,3,4,334,Loyal Customers,2,United Kingdom,2011-04-04 10:29:00,2011-10-10 09:41:00,0.5551823535921544,0.6188511603972775,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
12348,75,4,1797.24,2,3,4,234,At Risk,2,Finland,2010-12-16 19:09:00,2011-09-25 13:13:00,0.4773394081024721,0.7478671902521584,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
18235,72,3,1796.48,3,2,4,324,Need Attention,2,United Kingdom,2011-05-06 13:35:00,2011-09-29 08:27:00,0.2906096344622028,0.6368253453259979,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
13134,86,4,1793.58,2,3,4,234,At Risk,2,United Kingdom,2011-04-13 12:57:00,2011-09-15 10:35:00,0.4247368693793018,0.8328173046991864,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
18179,9,6,1793.17,5,3,4,534,Loyal Customers,3,United Kingdom,2011-01-07 14:22:00,2011-11-30 16:23:00,1.5554741909240986,-0.4099667422673395,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
18122,8,6,1793.06,5,3,4,534,Loyal Customers,3,United Kingdom,2011-07-12 11:37:00,2011-12-01 13:08:00,1.595692626260636,-0.4767808844320566,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
13510,1,4,1791.56,5,3,4,534,Loyal Customers,3,United Kingdom,2011-06-09 09:32:00,2011-12-08 13:46:00,1.865389997227628,-1.5592814405407187,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
12523,19,11,1789.77,4,4,4,444,Champions,3,France,2011-01-12 09:43:00,2011-11-20 12:55:00,1.7775108469865364,0.2349301102548746,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
14215,12,6,1789.72,5,3,4,534,Loyal Customers,3,United Kingdom,2010-12-06 15:34:00,2011-11-28 12:19:00,1.4543389369473836,-0.2443456195722561,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
14621,1,5,1788.36,5,3,4,534,Loyal Customers,3,United Kingdom,2010-12-16 13:00:00,2011-12-08 16:22:00,2.029518455674609,-1.4901905859019953,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
13875,54,5,1786.79,3,3,4,334,Loyal Customers,2,United Kingdom,2011-02-11 15:39:00,2011-10-17 09:36:00,0.7630898101244753,0.6104711711838291,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
14608,4,4,1785.15,5,3,4,534,Loyal Customers,3,United Kingdom,2010-12-12 14:49:00,2011-12-05 16:52:00,1.5136702000838982,-0.9797165493995202,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
14935,297,1,1784.71,1,1,4,114,Lost,1,Channel Islands,2011-02-15 14:44:00,2011-02-15 14:44:00,-0.8770385834090597,1.2610059878969817,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
15220,52,6,1778.96,3,3,4,334,Loyal Customers,2,United Kingdom,2011-03-04 10:24:00,2011-10-19 12:39:00,0.9146432079039464,0.6443564478457471,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
12645,34,4,1775.18,3,3,4,334,Loyal Customers,2,Germany,2011-01-27 13:08:00,2011-11-06 12:38:00,0.7676823357507851,0.2518271077789551,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
17092,50,4,1774.03,3,3,4,334,Loyal Customers,2,United Kingdom,2011-03-07 14:51:00,2011-10-20 19:51:00,0.6235615607211382,0.4902538688783983,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
15594,16,5,1771.78,4,3,4,434,Loyal Customers,2,United Kingdom,2011-04-19 10:08:00,2011-11-24 08:53:00,1.2076035042087394,-0.1369162448976605,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
15473,14,7,1771.2,4,4,4,444,Champions,3,United Kingdom,2011-10-10 11:12:00,2011-11-25 15:15:00,1.5155726928768931,-0.1063367534369659,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
16681,73,6,1770.34,2,3,4,234,At Risk,2,United Kingdom,2011-03-31 13:46:00,2011-09-28 11:11:00,0.7848406986120879,0.8541791902184469,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
16719,15,7,1770.22,4,4,4,444,Champions,3,United Kingdom,2010-12-06 12:06:00,2011-11-25 09:27:00,1.4906568332675716,-0.0656249238402464,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
13456,18,6,1766.72,4,3,4,434,Loyal Customers,2,United Kingdom,2011-05-16 15:34:00,2011-11-22 09:18:00,1.303245158956744,-0.0084816679071878,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
16751,31,1,1764.72,4,1,4,414,Recent Customers,2,United Kingdom,2011-11-09 10:48:00,2011-11-09 10:48:00,-0.0300022756511216,-0.1576317174115467,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
12424,163,2,1760.96,2,1,4,214,Hibernating,2,Australia,2011-06-30 12:06:00,2011-06-30 12:06:00,-0.2883580942492261,1.0326243055441768,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
12823,75,5,1759.5,2,3,4,234,At Risk,2,United Kingdom,2011-02-16 12:15:00,2011-09-26 07:35:00,0.6322579650107146,0.8098838143087418,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
12349,19,1,1757.55,4,1,4,414,Recent Customers,0,Italy,2011-11-21 09:51:00,2011-11-21 09:51:00,0.1476088646615376,-0.457065809293997,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
15241,67,8,1756.44,3,4,4,344,Loyal Customers,2,United Kingdom,2011-03-01 11:02:00,2011-10-04 09:05:00,1.0408106105116877,0.8938387165200273,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
16359,7,9,1750.92,5,4,4,544,Champions,3,United Kingdom,2011-01-12 10:49:00,2011-12-02 17:04:00,1.9521565926361748,-0.4236692934298143,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
13808,6,5,1747.66,5,3,4,534,Loyal Customers,3,United Kingdom,2011-09-04 12:07:00,2011-12-04 12:18:00,1.540056021817804,-0.7043988766051621,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
15067,78,3,1744.76,2,2,4,224,Hibernating,2,United Kingdom,2011-03-02 12:10:00,2011-09-22 13:20:00,0.2465929189349081,0.6762657371361664,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
15950,32,4,1744.71,4,3,4,434,Loyal Customers,2,United Kingdom,2010-12-15 11:56:00,2011-11-08 11:09:00,0.7819546716323933,0.2082239425351476,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
16380,61,1,1743.15,3,1,4,314,Need Attention,2,United Kingdom,2011-10-09 15:40:00,2011-10-09 15:40:00,-0.288483119647746,0.2571760069377192,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
13157,49,4,1741.22,3,3,4,334,Loyal Customers,2,United Kingdom,2011-02-14 14:03:00,2011-10-21 13:50:00,0.6222797276689007,0.4709052540326848,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
14595,20,6,1740.6,4,3,4,434,Loyal Customers,2,United Kingdom,2011-01-30 13:36:00,2011-11-20 12:12:00,1.2579550322156878,0.0495431558443709,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
17930,36,5,1740.48,3,3,4,334,Loyal Customers,2,United Kingdom,2011-04-14 15:46:00,2011-11-04 10:23:00,0.9020754902587618,0.3496107994776066,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
17353,129,2,1740.0,2,1,4,214,Hibernating,2,United Kingdom,2011-07-08 16:17:00,2011-08-02 17:19:00,-0.2052820407108691,0.8809822338090636,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
