customerid,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment,cluster_id,country,first_purchase_date,last_purchase_date,PCA1,PCA2
14432,10,6,2248.5,5,3,5,535,Loyal Customers,3,United Kingdom,2011-09-11 14:09:00,2011-11-30 08:04:00,1.6263034978426085,-0.26717576900630347
15235,218,12,2247.51,1,4,5,145,At Risk,2,United Kingdom,2010-12-01 17:22:00,2011-05-06 09:44:00,1.0436157493703977,1.8656727451618071
16735,79,5,2247.41,2,3,5,235,At Risk,2,United Kingdom,2011-01-09 12:53:00,2011-09-22 11:49:00,0.7286545412599864,0.931494112018332
16771,33,5,2242.61,4,3,5,435,Loyal Customers,2,United Kingdom,2011-01-05 13:57:00,2011-11-06 13:28:00,1.0545039571599941,0.38827830554065695
13527,34,7,2242.36,3,4,5,345,Loyal Customers,2,United Kingdom,2011-01-17 11:17:00,2011-11-06 12:04:00,1.3036902117998146,0.5166580368286016
14211,53,9,2241.1,3,4,5,345,Loyal Customers,2,United Kingdom,2011-02-17 15:50:00,2011-10-17 13:23:00,1.3396896290679519,0.87670765192159
14560,7,22,2237.77,5,4,5,545,Champions,3,United Kingdom,2010-12-17 09:22:00,2011-12-02 15:22:00,2.822093244404594,-0.015757004522147754
16076,3,10,2234.73,5,4,5,545,Champions,3,United Kingdom,2011-05-15 12:31:00,2011-12-06 14:59:00,2.418805316266672,-0.7378089312659915
18242,72,4,2232.49,3,3,5,335,Loyal Customers,2,United Kingdom,2011-05-10 11:20:00,2011-09-28 13:43:00,0.5955004820927982,0.8012799430673448
12783,2,6,2225.91,5,3,5,535,Loyal Customers,3,Portugal,2011-09-25 15:35:00,2011-12-07 15:56:00,2.117841353203777,-1.0945137956469615
13365,34,2,2225.37,3,1,5,315,Need Attention,2,United Kingdom,2011-05-06 12:00:00,2011-11-06 12:36:00,0.41257145824410313,0.13870268584730855
15834,70,4,2225.15,3,3,5,335,Loyal Customers,2,United Kingdom,2011-03-07 17:52:00,2011-09-30 14:41:00,0.6045514192538263,0.7824706114203289
15665,168,2,2222.21,2,1,5,215,Hibernating,2,United Kingdom,2011-04-10 15:09:00,2011-06-24 14:57:00,-0.18957721781285067,1.1363495542859798
14825,4,12,2221.01,5,4,5,545,Champions,3,United Kingdom,2010-12-06 12:30:00,2011-12-06 11:38:00,2.4818069283952005,-0.5346906357660387
15811,22,6,2218.62,4,3,5,435,Loyal Customers,2,United Kingdom,2010-12-09 15:29:00,2011-11-17 15:31:00,1.3382017858872823,0.19554454814955802
12876,58,2,2218.02,3,1,5,315,Need Attention,2,Belgium,2011-05-27 13:34:00,2011-10-13 12:26:00,0.2115282197113296,0.46853292596240814
14226,29,5,2214.79,4,3,5,435,Loyal Customers,2,United Kingdom,2011-03-15 15:36:00,2011-11-11 11:34:00,1.096399905097168,0.3043886557325809
16743,29,7,2213.13,4,4,5,445,Champions,2,United Kingdom,2010-12-16 12:15:00,2011-11-10 13:13:00,1.3563568223514424,0.4141597790684583
15722,36,5,2211.21,3,3,5,335,Loyal Customers,2,United Kingdom,2011-02-22 12:24:00,2011-11-04 11:43:00,1.0155203795462915,0.4367491148884416
12653,149,2,2209.85,2,1,5,215,Hibernating,2,Israel,2011-02-16 10:53:00,2011-07-14 10:41:00,-0.146662265686747,1.0587137377744853
13862,18,8,2209.36,4,4,5,445,Champions,3,United Kingdom,2011-01-11 15:13:00,2011-11-21 16:24:00,1.636606856196926,0.16903791345300737
15797,113,4,2207.4,2,3,5,235,At Risk,2,United Kingdom,2011-01-24 15:47:00,2011-08-18 17:04:00,0.4198724825780857,1.079735440001518
15179,18,5,2206.95,4,3,5,435,Loyal Customers,2,United Kingdom,2011-01-24 13:48:00,2011-11-21 12:53:00,1.2692000507375918,0.013542183578412144
17591,73,7,2203.67,2,4,5,245,At Risk,2,United Kingdom,2010-12-07 15:39:00,2011-09-27 13:42:00,1.0094329622033784,0.9849606071105573
15123,7,2,2199.31,5,1,5,515,Recent Customers,0,United Kingdom,2011-05-17 14:57:00,2011-12-02 13:12:00,0.9707820002147873,-0.8012156400155463
13831,16,6,2198.45,4,3,5,435,Loyal Customers,3,United Kingdom,2010-12-05 12:13:00,2011-11-23 15:41:00,1.449344060412226,0.000593149843310548
14700,32,3,2195.1,4,2,5,425,Potential Loyalists,2,United Kingdom,2011-04-15 13:16:00,2011-11-07 14:40:00,0.6888697810556703,0.20645991999349692
16628,30,5,2188.05,4,3,5,435,Loyal Customers,2,United Kingdom,2011-04-19 08:55:00,2011-11-10 12:45:00,1.0781173747498547,0.3207533732423932
17406,333,3,2184.42,1,2,5,125,Lost,2,United Kingdom,2010-12-08 10:35:00,2011-01-10 15:07:00,-0.19762708968518578,1.6720136166711999
15394,10,4,2183.54,5,3,5,535,Loyal Customers,2,United Kingdom,2010-12-16 12:46:00,2011-11-30 11:49:00,1.3079488778816337,-0.40655521209552364
12909,40,5,2178.67,3,3,5,335,Loyal Customers,2,United Kingdom,2011-03-31 12:51:00,2011-10-31 12:43:00,0.9692804109226979,0.4964282962191293
12856,8,6,2170.78,5,3,5,535,Loyal Customers,3,United Kingdom,2011-10-07 12:38:00,2011-12-02 10:52:00,1.6862875848028682,-0.40719386185516276
12501,337,1,2169.39,1,1,5,115,Lost,1,Germany,2011-01-07 12:28:00,2011-01-07 12:28:00,-0.8326487744419527,1.411904641428429
14341,45,8,2166.98,3,4,5,345,Loyal Customers,2,United Kingdom,2011-01-25 13:55:00,2011-10-25 15:48:00,1.289663865312193,0.7225147318717206
12633,59,4,2163.98,3,3,5,335,Loyal Customers,2,Germany,2011-02-25 08:44:00,2011-10-12 11:40:00,0.6556440081371299,0.6656091669651656
12935,2,7,2160.7,5,4,5,545,Champions,3,United Kingdom,2011-01-24 13:58:00,2011-12-07 17:25:00,2.2245767805698247,-1.0542595610088628
16456,99,5,2158.18,2,3,5,235,At Risk,2,United Kingdom,2010-12-01 14:11:00,2011-09-01 13:50:00,0.6242133253949748,1.0582044447769094
14407,107,6,2157.73,2,3,5,235,At Risk,2,United Kingdom,2011-03-08 11:59:00,2011-08-24 14:02:00,0.734200461433955,1.1658825785696798
16379,4,4,2157.4,5,3,5,535,Loyal Customers,3,United Kingdom,2011-09-22 09:33:00,2011-12-05 15:38:00,1.6034300953284901,-0.9107709484809733
13224,60,2,2155.95,3,1,5,315,Need Attention,2,United Kingdom,2011-07-11 14:10:00,2011-10-10 14:55:00,0.18534175760484706,0.47933343193263833
16966,8,7,2154.97,5,4,5,545,Champions,3,United Kingdom,2011-04-13 14:17:00,2011-12-01 13:40:00,1.803650571588949,-0.35877647742154395
17272,42,4,2148.63,3,3,5,335,Loyal Customers,2,United Kingdom,2011-03-22 12:05:00,2011-10-28 16:37:00,0.7795307200018669,0.45182549050660603
14828,197,3,2139.76,1,2,5,125,Lost,2,United Kingdom,2011-01-07 09:50:00,2011-05-27 10:16:00,-0.007680228791795121,1.3330252749935307
12560,5,3,2134.01,5,2,5,525,Potential Loyalists,0,Germany,2011-07-19 15:55:00,2011-12-04 13:54:00,1.326703399247094,-0.8845159117167412
13517,60,3,2128.42,3,2,5,325,Need Attention,2,United Kingdom,2011-06-13 08:44:00,2011-10-11 11:43:00,0.4395632439906494,0.584699105299172
18061,22,10,2119.41,4,4,5,445,Champions,3,United Kingdom,2010-12-08 13:03:00,2011-11-18 11:20:00,1.7255039784467952,0.3517839831496425
13632,25,5,2118.93,4,3,5,435,Loyal Customers,2,United Kingdom,2011-04-10 15:07:00,2011-11-15 10:51:00,1.130094171119487,0.1975646212536475
14360,32,4,2118.03,4,3,5,435,Loyal Customers,2,United Kingdom,2011-09-06 11:58:00,2011-11-08 09:12:00,0.8738446377678284,0.2788056752380297
18008,70,9,2116.19,3,4,5,345,Loyal Customers,2,United Kingdom,2011-01-25 12:26:00,2011-09-30 15:17:00,1.207958259774813,1.0293359097447994
14691,31,5,2114.33,4,3,5,435,Loyal Customers,2,United Kingdom,2011-05-11 09:55:00,2011-11-09 12:30:00,1.049746368525766,0.3284035273321915
13755,4,9,2108.06,5,4,5,545,Champions,3,United Kingdom,2011-10-07 15:45:00,2011-12-06 12:26:00,2.219667131209588,-0.6540506305333768
14640,24,6,2107.38,4,3,5,435,Loyal Customers,2,United Kingdom,2011-04-26 12:31:00,2011-11-15 13:07:00,1.2819709339622005,0.2296771669020236
18173,87,4,2106.84,2,3,5,235,At Risk,2,United Kingdom,2011-03-10 11:56:00,2011-09-14 11:26:00,0.4966593056810296,0.8986601840728256
18093,93,4,2106.52,2,3,5,235,At Risk,2,United Kingdom,2011-02-10 12:15:00,2011-09-07 15:43:00,0.4713915047134533,0.9404180114905786
14461,148,3,2103.06,2,2,5,225,Hibernating,2,United Kingdom,2011-03-23 12:15:00,2011-07-14 17:11:00,0.09273057744462125,1.1464863081712393
15058,25,11,2102.54,4,4,5,445,Champions,3,United Kingdom,2011-01-31 15:35:00,2011-11-14 14:57:00,1.7536158610303807,0.45988036517850717
15815,64,5,2100.6,3,3,5,335,Loyal Customers,2,United Kingdom,2011-03-25 08:43:00,2011-10-07 12:42:00,0.7759553225765653,0.7752714113808494
13126,5,8,2099.64,5,4,5,545,Champions,3,United Kingdom,2010-12-08 11:42:00,2011-12-05 10:00:00,2.0527872846493143,-0.580229853861631
12610,23,5,2099.54,4,3,5,435,Loyal Customers,2,Italy,2011-08-05 13:52:00,2011-11-17 09:34:00,1.1563134928336412,0.1434761431426431
17861,3,8,2097.88,5,4,5,545,Champions,3,United Kingdom,2011-01-24 11:34:00,2011-12-06 16:21:00,2.207276713195653,-0.837574010693524
17400,126,5,2097.84,2,3,5,235,At Risk,2,United Kingdom,2010-12-21 17:16:00,2011-08-05 15:38:00,0.5194700196782946,1.1994029355503981
16875,67,5,2095.53,3,3,5,335,Loyal Customers,2,United Kingdom,2011-01-04 10:37:00,2011-10-03 13:39:00,0.7575741489527492,0.802995189323701
17191,28,7,2093.68,4,4,5,445,Champions,2,United Kingdom,2010-12-06 14:36:00,2011-11-11 16:58:00,1.3430110714880588,0.3724700524547264
14306,51,2,2093.32,3,1,5,315,Need Attention,2,United Kingdom,2011-09-15 10:31:00,2011-10-19 13:23:00,0.2323485594271952,0.36740641185849804
13265,53,5,2092.66,3,3,5,335,Loyal Customers,2,United Kingdom,2011-03-11 09:54:00,2011-10-17 15:02:00,0.8449841963284913,0.6563590574432283
17490,1,7,2092.32,5,4,5,545,Champions,3,United Kingdom,2011-06-16 09:15:00,2011-12-09 09:08:00,2.3642225627408924,-1.3230052921894864
13297,8,4,2089.85,5,3,5,535,Loyal Customers,3,United Kingdom,2011-10-03 15:08:00,2011-12-02 09:32:00,1.3638202643632473,-0.5497323171638782
13571,13,12,2088.94,5,4,5,545,Champions,3,United Kingdom,2011-03-31 12:43:00,2011-11-27 10:47:00,2.059439615803015,0.09570477888279502
18044,4,10,2088.6,5,4,5,545,Champions,3,United Kingdom,2010-12-14 12:25:00,2011-12-05 14:26:00,2.30151431557651,-0.6209686650224195
14810,41,11,2085.33,3,4,5,345,Loyal Customers,3,United Kingdom,2010-12-05 12:08:00,2011-10-30 11:19:00,1.5665246676819347,0.7609069783648298
16954,1,9,2085.08,5,4,5,545,Champions,3,United Kingdom,2010-12-15 10:41:00,2011-12-09 09:46:00,2.56449368135179,-1.2389103034421483
17768,8,3,2081.9,5,2,5,525,Potential Loyalists,0,United Kingdom,2011-06-26 13:46:00,2011-12-01 13:22:00,1.1601000699261184,-0.6364765804542084
16407,13,10,2079.68,5,4,5,545,Champions,3,United Kingdom,2011-01-31 14:02:00,2011-11-27 11:05:00,1.906173366040802,0.03018600782846662
14696,4,7,2078.95,5,4,5,545,Champions,3,United Kingdom,2010-12-01 15:37:00,2011-12-05 13:43:00,2.011163196885022,-0.7444693390787809
14515,18,6,2076.89,4,3,5,435,Loyal Customers,2,United Kingdom,2011-05-05 12:13:00,2011-11-22 11:37:00,1.3798982727734674,0.0503964644699796
14209,11,6,2073.43,5,3,5,535,Loyal Customers,3,United Kingdom,2011-01-11 12:56:00,2011-11-29 10:18:00,1.5546485062767097,-0.24152453211266403
18241,10,17,2073.09,5,4,5,545,Champions,3,United Kingdom,2011-05-06 09:22:00,2011-11-30 12:10:00,2.442415384471358,0.06453135861018187
18231,192,5,2071.77,1,3,5,135,At Risk,2,United Kingdom,2011-02-24 09:08:00,2011-05-31 14:18:00,0.35367623125637354,1.460154906538109
18219,3,10,2069.77,5,4,5,545,Champions,3,United Kingdom,2010-12-06 10:05:00,2011-12-07 11:43:00,2.3824625833953355,-0.7657241995493231
12948,16,7,2064.95,4,4,5,445,Champions,3,United Kingdom,2011-03-20 10:17:00,2011-11-23 17:10:00,1.5404811283991258,0.0288661064528618
12928,35,5,2062.7,3,3,5,335,Loyal Customers,2,United Kingdom,2010-12-15 15:45:00,2011-11-04 14:24:00,0.993036938842545,0.3940708085398078
16281,72,1,2062.06,3,1,5,315,Need Attention,2,United Kingdom,2011-09-28 14:57:00,2011-09-28 14:57:00,-0.2712513473584367,0.4218718956725523
14409,71,6,2059.45,3,3,5,335,Loyal Customers,2,United Kingdom,2010-12-06 15:03:00,2011-09-29 18:18:00,0.8669937221252001,0.8918733473599372
12518,1,5,2056.89,5,3,5,535,Loyal Customers,3,Germany,2011-08-21 13:18:00,2011-12-09 10:13:00,2.0958163899339097,-1.4392663852363181
17667,66,5,2055.51,3,3,5,335,Loyal Customers,2,United Kingdom,2011-02-14 09:24:00,2011-10-04 14:32:00,0.7540949749931781,0.7865839830064705
14188,31,6,2054.36,4,3,4,434,Loyal Customers,2,United Kingdom,2011-02-02 13:46:00,2011-11-09 12:45:00,1.175594673302352,0.3768947598453897
16150,43,5,2053.02,3,3,4,334,Loyal Customers,2,United Kingdom,2010-12-02 18:27:00,2011-10-28 12:39:00,0.9141518253729174,0.5195708070090477
17086,7,6,2050.08,5,3,4,534,Loyal Customers,3,United Kingdom,2011-10-07 11:22:00,2011-12-02 13:54:00,1.7041679584087288,-0.5026861846034207
17612,53,6,2048.45,3,3,4,334,Loyal Customers,2,United Kingdom,2011-02-15 10:40:00,2011-10-17 14:59:00,0.9743495724784206,0.7075517926559095
14232,43,5,2048.07,3,3,4,334,Loyal Customers,2,United Kingdom,2011-03-20 12:44:00,2011-10-28 11:09:00,0.9130077748379574,0.5186920487239688
18283,4,16,2045.53,5,4,4,544,Champions,3,United Kingdom,2011-01-06 14:14:00,2011-12-06 12:02:00,2.6855414079007147,-0.4620361800941162
13495,8,5,2044.87,5,3,4,534,Loyal Customers,3,United Kingdom,2010-12-06 15:14:00,2011-12-02 11:21:00,1.5184841969919172,-0.48791127292516046
17597,214,1,2044.37,1,1,4,114,Lost,2,United Kingdom,2011-05-10 11:54:00,2011-05-10 11:54:00,-0.6879606555275536,1.1034994818688573
13450,27,6,2043.72,4,3,4,434,Loyal Customers,2,United Kingdom,2011-05-05 19:48:00,2011-11-13 11:54:00,1.224142458093381,0.29035414115036356
14001,46,3,2043.08,3,2,4,324,Need Attention,2,United Kingdom,2010-12-01 12:58:00,2011-10-25 10:31:00,0.5197663246883613,0.4045187471283361
12585,234,2,2040.1,1,1,4,114,Lost,2,Germany,2010-12-23 12:58:00,2011-04-19 13:39:00,-0.35603977714371604,1.3142237766114744
17846,85,1,2033.1,2,1,4,214,Hibernating,2,United Kingdom,2011-09-15 15:20:00,2011-09-15 15:20:00,-0.3405592499757909,0.5206175848142892
13630,5,7,2031.78,5,4,4,544,Champions,3,United Kingdom,2011-02-27 12:49:00,2011-12-04 15:16:00,1.9306398156126854,-0.637243840136367
16358,1,4,2027.5,5,3,4,534,Loyal Customers,3,United Kingdom,2011-06-08 15:05:00,2011-12-08 15:09:00,1.9240202035384195,-1.5142469093053512
16409,36,5,2022.98,3,3,4,334,Loyal Customers,2,United Kingdom,2011-01-26 14:51:00,2011-11-03 16:45:00,0.9733555531402872,0.4043618300518616
14482,18,6,2022.81,4,3,4,434,Loyal Customers,2,United Kingdom,2011-04-14 16:41:00,2011-11-21 13:14:00,1.3673942775282053,0.040792002881448505
15341,81,1,2020.52,2,1,4,214,Hibernating,2,United Kingdom,2011-09-20 09:40:00,2011-09-20 09:40:00,-0.3253069762195223,0.48816502024627423
17625,18,4,2020.4,4,3,4,434,Loyal Customers,2,United Kingdom,2011-03-27 12:21:00,2011-11-21 13:36:00,1.0623687186332746,-0.08834923613707579
13593,108,5,2011.88,2,3,4,234,At Risk,2,United Kingdom,2011-01-07 16:32:00,2011-08-23 13:35:00,0.5580259210940819,1.0872822816322802
18069,26,5,2009.24,4,3,4,434,Loyal Customers,2,United Kingdom,2011-01-16 15:50:00,2011-11-13 16:03:00,1.090486053591978,0.2021397770479223
15372,137,1,2007.4,2,1,4,214,Hibernating,2,United Kingdom,2011-07-25 16:39:00,2011-07-25 16:39:00,-0.5272374697573442,0.8157790320211519
16098,88,7,2005.63,2,4,4,244,At Risk,2,United Kingdom,2010-12-01 09:45:00,2011-09-13 09:59:00,0.8942990415685421,1.0676876395548611
14217,2,17,2004.98,5,4,4,544,Champions,3,United Kingdom,2010-12-08 13:28:00,2011-12-08 11:53:00,2.9229069378637225,-0.7712914587612543
14544,24,2,2004.3,4,1,4,414,Recent Customers,2,United Kingdom,2010-12-13 12:50:00,2011-11-15 15:06:00,0.4915165703042924,-0.11268718267363462
17082,33,2,2003.85,4,1,4,414,Recent Customers,2,United Kingdom,2011-01-25 14:36:00,2011-11-06 15:17:00,0.37395161413275013,0.08215666546173636
16754,372,1,2002.4,1,1,4,114,Lost,1,United Kingdom,2010-12-02 17:38:00,2010-12-02 17:38:00,-0.9082494353730575,1.4452093340730614
18188,15,3,2001.04,4,2,4,424,Potential Loyalists,2,United Kingdom,2011-02-22 14:43:00,2011-11-24 16:46:00,0.9215381668576159,-0.28615308393563443
13305,4,10,2000.86,5,4,4,544,Champions,3,United Kingdom,2010-12-02 12:10:00,2011-12-05 15:15:00,2.2811749805834602,-0.6365915405790167
16698,227,2,1998.0,1,1,4,114,Lost,2,United Kingdom,2011-03-31 13:33:00,2011-04-27 10:52:00,-0.3543704674846862,1.287462946616731
17679,53,2,1992.11,3,1,4,314,Need Attention,2,United Kingdom,2011-09-15 10:35:00,2011-10-18 07:43:00,0.1944456313573966,0.37329134315464324
17088,28,4,1991.01,4,3,4,434,Loyal Customers,2,United Kingdom,2011-03-31 09:48:00,2011-11-11 14:23:00,0.8938936872891036,0.17438070279738002
17827,5,5,1987.33,5,3,4,534,Loyal Customers,3,United Kingdom,2010-12-10 10:18:00,2011-12-04 15:00:00,1.6598443314269822,-0.7553401905477326
13590,11,6,1981.92,5,3,4,534,Loyal Customers,3,United Kingdom,2011-02-09 13:25:00,2011-11-28 12:54:00,1.5332565461234464,-0.25795594107959025
17337,151,4,1981.06,2,3,4,234,At Risk,2,United Kingdom,2011-02-02 17:06:00,2011-07-11 14:55:00,0.25870732352906595,1.2227254500002613
14462,66,11,1980.57,3,4,4,344,Loyal Customers,2,United Kingdom,2011-01-04 12:45:00,2011-10-04 15:55:00,1.3636957032945813,1.038206877291578
13725,50,8,1980.56,3,4,4,344,Loyal Customers,2,United Kingdom,2011-02-04 12:18:00,2011-10-21 10:03:00,1.2076156816251635,0.755180787406094
17422,16,6,1979.37,4,3,4,434,Loyal Customers,2,United Kingdom,2011-02-16 14:44:00,2011-11-23 13:27:00,1.39959393649296,-0.037620488664613545
18204,71,3,1975.35,3,2,4,324,Need Attention,2,United Kingdom,2011-05-31 15:26:00,2011-09-29 16:44:00,0.3408599091404226,0.6626318777975843
17090,4,7,1974.65,5,4,4,544,Champions,3,United Kingdom,2010-12-20 13:52:00,2011-12-05 13:44:00,1.9867696018467575,-0.7632063380903537
15531,8,2,1972.39,5,1,4,514,Recent Customers,0,United Kingdom,2011-11-09 17:47:00,2011-12-01 18:43:00,0.8741794721938999,-0.7661907033639057
16341,25,4,1971.87,4,3,4,434,Loyal Customers,2,United Kingdom,2011-05-22 13:20:00,2011-11-15 09:12:00,0.9310297008382005,0.10163901682995517
12674,39,4,1970.6,3,3,4,334,Loyal Customers,2,France,2011-05-16 09:10:00,2011-11-01 12:12:00,0.7661661597469552,0.3744932424537343
17790,27,14,1964.3,4,4,4,444,Champions,3,United Kingdom,2010-12-10 10:47:00,2011-11-13 11:30:00,1.8949891025664933,0.5674594660473522
17997,74,8,1962.46,2,4,4,244,At Risk,2,United Kingdom,2011-06-28 17:28:00,2011-09-26 16:13:00,1.055942442586504,0.9963240673347172
13246,18,6,1961.52,4,3,4,434,Loyal Customers,2,United Kingdom,2011-01-13 13:36:00,2011-11-21 16:50:00,1.3528128031130335,0.029591805810217975
14506,17,5,1960.65,4,3,4,434,Loyal Customers,2,United Kingdom,2010-12-05 14:25:00,2011-11-22 13:02:00,1.233771200026512,-0.06381051686728989
14498,43,5,1957.32,3,3,4,334,Loyal Customers,2,United Kingdom,2010-12-13 11:29:00,2011-10-28 12:09:00,0.8915289695334289,0.5021939330042714
12853,135,6,1957.1,2,3,4,234,At Risk,2,United Kingdom,2011-01-28 10:28:00,2011-07-28 11:29:00,0.5998891571756416,1.276493319257432
15493,33,5,1953.41,4,3,4,434,Loyal Customers,2,United Kingdom,2011-03-14 11:44:00,2011-11-07 12:04:00,0.989071524578125,0.3380189066005598
17554,1,5,1952.45,5,3,4,534,Loyal Customers,3,United Kingdom,2011-07-14 20:01:00,2011-12-08 14:15:00,2.071120402614505,-1.4582356552134437
17218,4,10,1951.97,5,4,4,544,Champions,3,United Kingdom,2010-12-06 15:25:00,2011-12-05 13:52:00,2.269451267425805,-0.6455966585824258
14533,25,7,1949.72,4,4,4,444,Champions,2,United Kingdom,2010-12-22 11:07:00,2011-11-15 12:05:00,1.350964034656383,0.27731253211432383
15814,17,4,1945.33,4,3,4,434,Loyal Customers,2,United Kingdom,2011-10-20 09:04:00,2011-11-23 08:17:00,1.0650779703698308,-0.1364076244183061
14418,4,3,1937.25,5,2,4,524,Potential Loyalists,0,United Kingdom,2011-08-23 17:18:00,2011-12-06 11:39:00,1.3505057477694735,-1.0353094838728094
15864,22,6,1936.32,4,3,4,434,Loyal Customers,2,United Kingdom,2011-01-27 16:43:00,2011-11-17 13:32:00,1.2737021987957016,0.1460016784870054
15157,4,3,1936.07,5,2,4,524,Potential Loyalists,0,United Kingdom,2010-12-16 13:44:00,2011-12-06 11:28:00,1.3502169955752386,-1.0355312777317909
15351,12,7,1934.66,5,4,4,544,Champions,3,United Kingdom,2010-12-05 11:49:00,2011-11-27 12:52:00,1.612070081596629,-0.16492099193423604
12528,9,6,1933.48,5,3,4,534,Loyal Customers,3,Germany,2011-01-31 09:05:00,2011-11-30 14:40:00,1.5911762254506414,-0.3825436017017258
14655,8,4,1932.23,5,3,4,534,Loyal Customers,2,United Kingdom,2011-05-01 14:59:00,2011-12-01 16:28:00,1.3266566616258066,-0.5782781049686536
13094,21,12,1927.32,4,4,4,444,Champions,3,United Kingdom,2010-12-06 10:34:00,2011-11-18 14:07:00,1.848619222138461,0.352920950215064
14653,1,7,1926.65,5,4,4,544,Champions,3,United Kingdom,2011-01-05 13:40:00,2011-12-08 13:45:00,2.3251285896306575,-1.353033819529385
15518,64,8,1921.55,3,4,4,344,Loyal Customers,2,United Kingdom,2011-01-11 12:55:00,2011-10-06 13:05:00,1.100622957675591,0.8979386962664878
14978,72,5,1921.37,3,3,4,334,Loyal Customers,2,United Kingdom,2011-01-13 12:03:00,2011-09-28 13:07:00,0.689349682806151,0.8163884969987112
14285,21,4,1910.01,4,3,4,434,Loyal Customers,2,United Kingdom,2011-06-16 12:36:00,2011-11-18 14:50:00,0.979738646577282,-0.015865178628421073
17228,16,8,1906.09,4,4,4,444,Champions,3,United Kingdom,2010-12-02 16:00:00,2011-11-24 10:24:00,1.6091204295490598,0.04477985771789929
16983,13,7,1905.87,5,4,4,544,Champions,3,United Kingdom,2010-12-05 12:34:00,2011-11-27 12:10:00,1.5766556687399549,-0.1233989626810864
14210,106,6,1905.84,2,3,4,234,At Risk,2,United Kingdom,2010-12-03 12:43:00,2011-08-26 12:36:00,0.6789242134580793,1.1147976600527263
15819,49,4,1905.45,3,3,4,334,Loyal Customers,2,United Kingdom,2011-03-08 09:45:00,2011-10-21 14:50:00,0.6649929462343163,0.5037137651515214
